[2023-05-10 14:29:06.455][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<35,31>
[2023-05-10 14:29:06.473][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:35, matched size:1
[2023-05-10 14:29:06.704][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.6496295371295371 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:06.926][180215][info][APAPProjectThread.cpp:Run:382] process pair<11,8> finished.
[2023-05-10 14:29:06.934][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.578533966033966 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:07.056][180213][debug][GetImageThread.cpp:PushData:147] Load 9 images, time elapsed:0.116452s
[2023-05-10 14:29:07.224][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.49274163336663335 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:07.492][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<39,35>
[2023-05-10 14:29:07.511][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:39, matched size:1
[2023-05-10 14:29:07.737][180215][info][APAPProjectThread.cpp:Run:382] process pair<14,11> finished.
[2023-05-10 14:29:07.795][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5584779803529804 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:08.078][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5511363636363636 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:08.276][180215][info][APAPProjectThread.cpp:Run:382] process pair<18,14> finished.
[2023-05-10 14:29:08.354][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5429778554778555 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:08.630][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<43,39>
[2023-05-10 14:29:08.648][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:43, matched size:1
[2023-05-10 14:29:08.748][180215][info][APAPProjectThread.cpp:Run:382] process pair<21,18> finished.
[2023-05-10 14:29:08.888][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.603917957042957 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:09.138][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5287025474525474 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:09.370][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<46,43>
[2023-05-10 14:29:09.391][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:46, matched size:1
[2023-05-10 14:29:09.422][180215][info][APAPProjectThread.cpp:Run:382] process pair<24,21> finished.
[2023-05-10 14:29:09.596][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5242715617715618 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:09.748][180213][debug][GetImageThread.cpp:PushData:147] Load 9 images, time elapsed:0.130865s
[2023-05-10 14:29:09.860][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.4311095154845155 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:10.105][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<49,24>
[2023-05-10 14:29:10.105][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:49, matched size:1
[2023-05-10 14:29:10.271][180215][info][APAPProjectThread.cpp:Run:382] process pair<27,24> finished.
[2023-05-10 14:29:10.351][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5880171911421911 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:10.591][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5240447052947053 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:10.799][180215][info][APAPProjectThread.cpp:Run:382] process pair<31,27> finished.
[2023-05-10 14:29:10.819][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.4428914835164835 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:11.063][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<53,49>
[2023-05-10 14:29:11.086][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:53, matched size:1
[2023-05-10 14:29:11.335][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5532092907092907 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:11.519][180215][info][APAPProjectThread.cpp:Run:382] process pair<35,31> finished.
[2023-05-10 14:29:11.573][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.42598026973026976 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:11.748][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<56,53>
[2023-05-10 14:29:11.786][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<56,18>
[2023-05-10 14:29:11.786][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:56, matched size:2
[2023-05-10 14:29:11.960][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5798451548451549 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:12.081][180213][debug][GetImageThread.cpp:PushData:147] Load 9 images, time elapsed:0.098109s
[2023-05-10 14:29:12.183][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.4766774891774892 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:12.348][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.3881868131868132 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:12.533][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<60,56>
[2023-05-10 14:29:12.570][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<60,11>
[2023-05-10 14:29:12.570][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:60, matched size:2
[2023-05-10 14:29:12.743][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.3733016983016983 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:13.089][180215][info][APAPProjectThread.cpp:Run:382] process pair<39,35> finished.
[2023-05-10 14:29:13.676][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<65,8>
[2023-05-10 14:29:13.676][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:65, matched size:1
[2023-05-10 14:29:13.994][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<66,6>
[2023-05-10 14:29:13.994][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:66, matched size:1
[2023-05-10 14:29:14.334][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5741029803529804 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:14.530][180213][debug][GetImageThread.cpp:PushData:147] Load 9 images, time elapsed:0.130214s
[2023-05-10 14:29:14.605][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<68,66>
[2023-05-10 14:29:14.624][180215][info][APAPProjectThread.cpp:Run:382] process pair<43,39> finished.
[2023-05-10 14:29:14.683][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<68,3>
[2023-05-10 14:29:14.683][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:68, matched size:2
[2023-05-10 14:29:14.936][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5970945720945721 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:15.081][180215][info][APAPProjectThread.cpp:Run:382] process pair<46,43> finished.
[2023-05-10 14:29:15.205][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5390047452547453 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:15.306][180215][info][APAPProjectThread.cpp:Run:382] process pair<49,24> finished.
[2023-05-10 14:29:15.417][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.43932837995338 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:15.667][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.41228771228771227 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:15.807][180215][info][APAPProjectThread.cpp:Run:382] process pair<53,49> finished.
[2023-05-10 14:29:15.838][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<73,68>
[2023-05-10 14:29:15.865][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:73, matched size:1
[2023-05-10 14:29:16.037][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5473484848484849 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:16.194][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.4521166333666334 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:16.387][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<76,73>
[2023-05-10 14:29:16.425][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<76,0>
[2023-05-10 14:29:16.425][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:76, matched size:2
[2023-05-10 14:29:16.498][180215][info][APAPProjectThread.cpp:Run:382] process pair<56,53> finished.
[2023-05-10 14:29:16.633][180215][info][APAPProjectThread.cpp:Run:382] process pair<56,18> finished.
[2023-05-10 14:29:16.784][180213][debug][GetImageThread.cpp:PushData:147] Load 9 images, time elapsed:0.104925s
[2023-05-10 14:29:16.790][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.6930642274392275 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:16.928][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.654755661005661 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:17.078][180215][info][APAPProjectThread.cpp:Run:382] process pair<60,56> finished.
[2023-05-10 14:29:17.177][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<80,31>
[2023-05-10 14:29:17.177][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:80, matched size:1
[2023-05-10 14:29:17.324][180215][info][APAPProjectThread.cpp:Run:382] process pair<60,11> finished.
[2023-05-10 14:29:17.443][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<81,31>
[2023-05-10 14:29:17.443][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:81, matched size:1
[2023-05-10 14:29:17.593][180215][info][APAPProjectThread.cpp:Run:382] process pair<65,8> finished.
[2023-05-10 14:29:17.714][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<82,31>
[2023-05-10 14:29:17.714][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:82, matched size:1
[2023-05-10 14:29:18.015][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<83,31>
[2023-05-10 14:29:18.015][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:83, matched size:1
[2023-05-10 14:29:18.148][180215][info][APAPProjectThread.cpp:Run:382] process pair<66,6> finished.
[2023-05-10 14:29:18.256][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<84,27>
[2023-05-10 14:29:18.256][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:84, matched size:1
[2023-05-10 14:29:18.483][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<85,31>
[2023-05-10 14:29:18.483][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:85, matched size:1
[2023-05-10 14:29:18.730][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<86,31>
[2023-05-10 14:29:18.730][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:86, matched size:1
[2023-05-10 14:29:18.981][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<87,27>
[2023-05-10 14:29:18.981][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:87, matched size:1
[2023-05-10 14:29:19.119][180213][debug][GetImageThread.cpp:PushData:147] Load 9 images, time elapsed:0.099186s
[2023-05-10 14:29:19.304][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<88,81>
[2023-05-10 14:29:19.304][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:88, matched size:1
[2023-05-10 14:29:19.940][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<90,82>
[2023-05-10 14:29:19.940][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:90, matched size:1
[2023-05-10 14:29:20.043][180215][info][APAPProjectThread.cpp:Run:382] process pair<68,66> finished.
[2023-05-10 14:29:20.260][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<91,83>
[2023-05-10 14:29:20.261][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:91, matched size:1
[2023-05-10 14:29:20.600][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<92,84>
[2023-05-10 14:29:20.600][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:92, matched size:1
[2023-05-10 14:29:20.923][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<93,82>
[2023-05-10 14:29:20.923][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:93, matched size:1
[2023-05-10 14:29:21.280][180215][info][APAPProjectThread.cpp:Run:382] process pair<68,3> finished.
[2023-05-10 14:29:21.292][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<94,83>
[2023-05-10 14:29:21.292][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:94, matched size:1
[2023-05-10 14:29:21.721][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<95,35>
[2023-05-10 14:29:21.721][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:95, matched size:1
[2023-05-10 14:29:22.098][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<96,85>
[2023-05-10 14:29:22.098][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:96, matched size:1
[2023-05-10 14:29:22.474][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<97,86>
[2023-05-10 14:29:22.474][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:97, matched size:1
[2023-05-10 14:29:22.574][180215][info][APAPProjectThread.cpp:Run:382] process pair<73,68> finished.
[2023-05-10 14:29:22.587][180213][debug][GetImageThread.cpp:PushData:147] Load 9 images, time elapsed:0.096364s
[2023-05-10 14:29:22.830][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<98,84>
[2023-05-10 14:29:22.830][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:98, matched size:1
[2023-05-10 14:29:23.104][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<99,98>
[2023-05-10 14:29:23.207][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<99,43>
[2023-05-10 14:29:23.207][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:99, matched size:2
[2023-05-10 14:29:23.218][180213][info][GetImageThread.cpp:Run:352] Total insert frame num:296........
[2023-05-10 14:29:23.569][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<100,86>
[2023-05-10 14:29:23.569][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:100, matched size:1
[2023-05-10 14:29:23.820][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.3883231351981352 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:24.240][180215][info][APAPProjectThread.cpp:Run:382] process pair<76,73> finished.
[2023-05-10 14:29:24.269][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.40449238261738263 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:24.501][180215][info][APAPProjectThread.cpp:Run:382] process pair<76,0> finished.
[2023-05-10 14:29:24.567][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.41722964535464535 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:24.880][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.4699612887112887 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:25.172][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5329763986013986 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:25.417][180215][info][APAPProjectThread.cpp:Run:382] process pair<80,31> finished.
[2023-05-10 14:29:25.449][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5370670995670995 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:25.720][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.5633168914418915 > dOverlapRatioWithLastKF0,ignore this frame
[2023-05-10 14:29:26.026][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<108,100>
[2023-05-10 14:29:26.169][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<108,94>
[2023-05-10 14:29:26.169][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:108, matched size:2
[2023-05-10 14:29:26.446][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:218] Add  pair<109,108>
[2023-05-10 14:29:26.561][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<109,43>
[2023-05-10 14:29:26.561][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:109, matched size:2
[2023-05-10 14:29:26.577][180215][info][APAPProjectThread.cpp:Run:382] process pair<81,31> finished.
[2023-05-10 14:29:27.026][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<110,39>
[2023-05-10 14:29:27.026][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:110, matched size:1
[2023-05-10 14:29:27.514][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<111,97>
[2023-05-10 14:29:27.514][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:111, matched size:1
[2023-05-10 14:29:27.854][180215][info][APAPProjectThread.cpp:Run:382] process pair<82,31> finished.
[2023-05-10 14:29:28.032][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<112,98>
[2023-05-10 14:29:28.032][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:112, matched size:1
[2023-05-10 14:29:28.535][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<113,99>
[2023-05-10 14:29:28.535][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:113, matched size:1
[2023-05-10 14:29:29.060][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<114,97>
[2023-05-10 14:29:29.060][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:114, matched size:1
[2023-05-10 14:29:29.444][180215][info][APAPProjectThread.cpp:Run:382] process pair<83,31> finished.
[2023-05-10 14:29:29.604][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<115,108>
[2023-05-10 14:29:29.604][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:115, matched size:1
[2023-05-10 14:29:30.042][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<116,99>
[2023-05-10 14:29:30.042][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:116, matched size:1
[2023-05-10 14:29:30.063][180215][info][APAPProjectThread.cpp:Run:382] process pair<84,27> finished.
[2023-05-10 14:29:30.538][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<117,97>
[2023-05-10 14:29:30.538][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:117, matched size:1
[2023-05-10 14:29:31.043][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<118,108>
[2023-05-10 14:29:31.043][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:118, matched size:1
[2023-05-10 14:29:31.147][180215][info][APAPProjectThread.cpp:Run:382] process pair<85,31> finished.
[2023-05-10 14:29:31.316][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.4202204045954046 > dOverlapRatioWithLastKF0.41097652347652347,ignore this frame
[2023-05-10 14:29:31.765][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<120,99>
[2023-05-10 14:29:31.765][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:120, matched size:1
[2023-05-10 14:29:32.250][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<121,43>
[2023-05-10 14:29:32.250][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:121, matched size:1
[2023-05-10 14:29:32.317][180215][info][APAPProjectThread.cpp:Run:382] process pair<86,31> finished.
[2023-05-10 14:29:32.710][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<122,108>
[2023-05-10 14:29:32.710][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:122, matched size:1
[2023-05-10 14:29:32.786][180215][info][APAPProjectThread.cpp:Run:382] process pair<87,27> finished.
[2023-05-10 14:29:33.177][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<123,109>
[2023-05-10 14:29:33.177][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:123, matched size:1
[2023-05-10 14:29:33.640][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<124,43>
[2023-05-10 14:29:33.640][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:124, matched size:1
[2023-05-10 14:29:33.714][180215][info][APAPProjectThread.cpp:Run:382] process pair<88,81> finished.
[2023-05-10 14:29:34.202][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<125,114>
[2023-05-10 14:29:34.202][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:125, matched size:1
[2023-05-10 14:29:34.606][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<126,115>
[2023-05-10 14:29:34.606][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:126, matched size:1
[2023-05-10 14:29:34.637][180215][info][APAPProjectThread.cpp:Run:382] process pair<90,82> finished.
[2023-05-10 14:29:35.077][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<127,116>
[2023-05-10 14:29:35.077][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:127, matched size:1
[2023-05-10 14:29:35.425][180215][info][APAPProjectThread.cpp:Run:382] process pair<91,83> finished.
[2023-05-10 14:29:35.577][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<128,117>
[2023-05-10 14:29:35.577][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:128, matched size:1
[2023-05-10 14:29:35.894][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:211] dOverlapRatio0.322762654012654 > dOverlapRatioWithLastKF0.3110816267066267,ignore this frame
[2023-05-10 14:29:36.338][180215][info][APAPProjectThread.cpp:Run:382] process pair<92,84> finished.
[2023-05-10 14:29:36.348][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<130,118>
[2023-05-10 14:29:36.348][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:130, matched size:1
[2023-05-10 14:29:36.846][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<131,99>
[2023-05-10 14:29:36.846][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:131, matched size:1
[2023-05-10 14:29:37.070][180215][info][APAPProjectThread.cpp:Run:382] process pair<93,82> finished.
[2023-05-10 14:29:37.275][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<132,46>
[2023-05-10 14:29:37.275][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:132, matched size:1
[2023-05-10 14:29:37.675][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<133,122>
[2023-05-10 14:29:37.675][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:133, matched size:1
[2023-05-10 14:29:37.996][180215][info][APAPProjectThread.cpp:Run:382] process pair<94,83> finished.
[2023-05-10 14:29:38.108][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<134,126>
[2023-05-10 14:29:38.108][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:134, matched size:1
[2023-05-10 14:29:38.515][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<135,127>
[2023-05-10 14:29:38.515][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:135, matched size:1
[2023-05-10 14:29:38.946][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<136,128>
[2023-05-10 14:29:38.946][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:136, matched size:1
[2023-05-10 14:29:39.434][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<137,130>
[2023-05-10 14:29:39.434][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:137, matched size:1
[2023-05-10 14:29:39.852][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<138,131>
[2023-05-10 14:29:39.852][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:138, matched size:1
[2023-05-10 14:29:40.364][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:259] Add loop pair<139,114>
[2023-05-10 14:29:40.364][180214][info][FeatureMatchThread.cpp:LoopFeatureMatch:267] Add new key frame, id:139, matched size:1
